Province_State,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Arizona,4,0,0.0,0.0
California,95,1,14.0,0.0
Colorado,8,0,0.0,0.0
Florida,10,2,3.0,2.0
Georgia,5,0,0.0,0.0
Hawaii,1,0,0.0,0.0
Illinois,7,0,1.0,0.0
Indiana,2,0,1.0,0.0
Kansas,1,0,1.0,0.0
Kentucky,1,0,0.0,0.0
Maryland,5,0,2.0,0.0
Massachusetts,91,0,19.0,0.0
Minnesota,1,0,0.0,0.0
Missouri,1,0,1.0,0.0
Nebraska,1,0,0.0,0.0
Nevada,4,0,2.0,0.0
New Hampshire,4,0,2.0,0.0
New Jersey,5,0,1.0,0.0
New York,105,0,29.0,0.0
North Carolina,2,0,0.0,0.0
Oklahoma,1,0,0.0,0.0
Oregon,14,0,8.0,0.0
Pennsylvania,6,0,4.0,0.0
Rhode Island,3,0,0.0,0.0
South Carolina,2,0,0.0,0.0
Tennessee,3,0,2.0,0.0
Texas,11,0,3.0,0.0
Utah,1,0,0.0,0.0
Vermont,1,0,1.0,0.0
Virginia,2,0,2.0,0.0
Washington,122,18,20.0,2.0
