Province_State,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Alabama,220848,3301,1616.0,52.0
Alaska,25041,100,642.0,2.0
American Samoa,0,0,0.0,0.0
Arizona,279896,6312,2984.0,10.0
Arkansas,135902,2245,1554.0,20.0
California,1052285,18347,10595.0,59.0
Colorado,172044,2608,4331.0,30.0
Connecticut,94986,4771,1702.0,12.0
Delaware,29552,739,352.0,3.0
Diamond Princess,49,0,0.0,0.0
District of Columbia,19309,660,245.0,0.0
Florida,897323,17644,7459.0,85.0
Georgia,430571,9008,4335.0,41.0
Grand Princess,103,3,0.0,0.0
Guam,6234,100,59.0,2.0
Hawaii,16905,222,52.0,0.0
Idaho,85125,798,1781.0,35.0
Illinois,597849,11317,12601.0,113.0
Indiana,262207,5025,5463.0,89.0
Iowa,193198,2064,3601.0,41.0
Kansas,125294,1266,607.0,0.0
Kentucky,142008,1697,2911.0,33.0
Louisiana,207685,6156,2628.0,17.0
Maine,9363,166,246.0,1.0
Maryland,169805,4335,2149.0,26.0
Massachusetts,192964,10360,2525.0,20.0
Michigan,296840,8511,7886.0,80.0
Minnesota,236949,2999,5931.0,26.0
Mississippi,135803,3581,905.0,36.0
Missouri,254151,3466,5436.0,64.0
Montana,49398,543,1371.0,21.0
Nebraska,103805,816,2204.0,19.0
Nevada,123795,1944,1696.0,27.0
New Hampshire,15319,502,279.0,2.0
New Jersey,285519,16618,4026.0,38.0
New Mexico,67559,1264,2105.0,28.0
New York,574935,34156,4612.0,102.0
North Carolina,317495,4852,3288.0,38.0
North Dakota,65967,775,1082.0,32.0
Northern Mariana Islands,103,2,0.0,0.0
Ohio,312443,5772,7079.0,30.0
Oklahoma,158408,1544,1551.0,6.0
Oregon,58570,778,924.0,13.0
Pennsylvania,280957,9346,5722.0,36.0
Puerto Rico,43585,951,569.0,9.0
Rhode Island,44528,1278,605.0,8.0
South Carolina,197900,4156,1283.0,13.0
South Dakota,67284,644,1006.0,0.0
Tennessee,320729,3995,1841.0,72.0
Texas,1135383,20300,11999.0,118.0
Utah,158957,732,3178.0,9.0
Vermont,3104,59,96.0,0.0
Virgin Islands,1450,23,16.0,0.0
Virginia,206762,3835,2125.0,29.0
Washington,139120,2532,1559.0,12.0
West Virginia,35324,598,864.0,13.0
Wisconsin,342155,2867,7593.0,103.0
Wyoming,24453,155,1260.0,11.0
